@relation 'BOOKKEEPER_training_iter_3-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.RemoveUseless-M99.0'

@attribute LOC numeric
@attribute CyclomaticComplexity numeric
@attribute Churn numeric
@attribute LocAdded numeric
@attribute NewcomerRisk numeric
@attribute Auth numeric
@attribute WeekendCommit numeric
@attribute ' nSmell' numeric
@attribute ' isBuggy' {No,Yes}

@data
21,6,0,0,0,0,0,4,No
14,3,0,0,0,0,0,0,No
5,1,4,3,1,1,0,0,No
117,16,2,1,1,1,0,4,No
4,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
8,3,0,0,0,0,0,0,No
8,3,0,0,0,0,0,1,No
6,2,0,0,0,0,0,0,No
48,3,0,0,0,0,0,1,No
11,2,0,0,0,0,0,0,No
21,6,0,0,0,0,0,4,No
14,3,0,0,0,0,0,0,No
5,1,4,3,1,1,0,0,No
5,1,4,3,1,1,0,0,No
55,4,0,0,0,0,0,2,Yes
33,2,0,0,0,0,0,2,Yes
36,6,78,39,1,1,0,0,Yes
42,3,58,29,1,2,0,0,No
12,3,33,19,1,1,0,0,Yes
37,3,82,62,1,1,0,0,No
11,3,69,55,1,1,0,0,Yes
37,3,46,44,0,1,0,0,No
11,3,0,0,0,0,0,0,Yes
9,3,0,0,0,0,0,0,Yes
18,2,0,0,0,0,0,1,No
13,2,0,0,0,0,0,1,No
23,3,7,7,1,1,0,2,No
17,3,7,7,0,1,0,2,No
17,1,7,5,1,1,0,0,No
14,2,4,3,1,1,0,0,No
12,1,0,0,0,0,0,1,Yes
32,7,13,11,1,1,1,1,No
39,5,0,0,0,0,0,5,Yes
14,4,0,0,0,0,0,1,No
42,8,8,6,0,2,0,3,No
44,9,2,2,0,1,0,3,No
3,1,7,6,1,1,1,0,No
3,1,4,4,1,1,1,0,Yes
3,1,4,4,1,1,1,0,No
3,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
5,2,0,0,0,0,0,0,No
5,2,0,0,0,0,0,0,No
5,2,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
11,3,0,0,0,0,0,0,Yes
4,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
6,1,0,0,0,0,0,0,No
24,4,0,0,0,0,0,0,No
13,3,0,0,0,0,0,0,No
20,3,0,0,0,0,0,0,No
19,3,0,0,0,0,0,0,No
6,1,0,0,0,0,0,0,No
20,2,0,0,0,0,0,2,No
10,3,0,0,0,0,0,0,No
15,2,0,0,0,0,0,0,No
9,2,0,0,0,0,0,0,No
6,1,0,0,0,0,0,0,No
22,11,665,665,1,1,0,0,No
10,1,665,665,1,1,0,0,No
15,1,665,665,1,1,0,0,No
9,1,665,665,1,1,0,0,No
14,2,665,665,1,1,0,0,No
10,1,665,665,1,1,0,0,No
19,1,665,665,1,1,0,0,No
15,1,665,665,1,1,0,0,No
16,2,665,665,1,1,0,0,No
6,1,665,665,1,1,0,0,No
29,6,665,665,1,1,0,0,No
7,1,665,665,1,1,0,0,No
61,11,665,665,1,1,0,0,No
45,8,665,665,1,1,0,1,No
13,3,665,665,1,1,0,0,No
8,1,665,665,1,1,0,0,No
10,1,665,665,1,1,0,0,No
25,4,665,665,1,1,0,1,No
10,1,665,665,1,1,0,0,No
15,1,665,665,1,1,0,0,No
9,1,665,665,1,1,0,0,No
14,2,665,665,1,1,0,0,No
10,1,665,665,1,1,0,0,No
19,1,665,665,1,1,0,0,No
15,1,665,665,1,1,0,0,No
16,2,665,665,1,1,0,0,No
8,1,665,665,1,1,0,0,No
10,1,665,665,1,1,0,0,No
13,4,55,55,1,1,0,0,No
23,3,5,3,1,1,0,1,No
20,1,30,15,1,1,0,0,No
27,4,7,4,0,1,0,0,No
3,1,0,0,0,0,0,1,No
6,2,81,72,1,1,0,0,No
12,2,81,72,1,1,0,0,No
44,6,0,0,0,0,0,2,Yes
6,2,81,72,1,1,0,0,No
12,2,81,72,1,1,0,0,No
3,1,0,0,0,0,0,1,No
10,2,0,0,0,0,0,0,No
9,2,0,0,0,0,0,0,No
9,2,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
5,2,0,0,0,0,0,1,No
8,1,0,0,0,0,0,0,No
16,2,0,0,0,0,0,1,No
3,1,0,0,0,0,0,0,Yes
3,1,0,0,0,0,0,0,No
36,4,0,0,0,0,0,0,No
27,4,0,0,0,0,0,0,No
11,3,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
28,3,2,2,1,1,0,0,No
6,1,0,0,0,0,0,0,No
9,2,0,0,0,0,0,0,No
48,7,1,1,1,1,0,2,Yes
7,1,0,0,0,0,0,0,No
48,6,2,2,1,1,0,4,No
22,4,0,0,0,0,0,1,No
12,3,0,0,0,0,0,0,No
19,4,2,2,1,1,0,1,Yes
3,1,0,0,0,0,0,0,Yes
3,1,4,4,1,1,0,0,No
11,2,0,0,0,0,0,0,No
11,3,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
13,3,10,9,1,1,0,2,No
5,2,10,9,1,1,0,0,No
11,5,0,0,0,0,0,0,Yes
4,1,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,Yes
4,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
3,1,4,4,1,1,0,0,No
11,2,0,0,0,0,0,0,No
11,3,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
13,3,10,9,1,1,0,2,No
5,2,10,9,1,1,0,0,No
11,5,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
55,4,24,12,0,1,0,3,No
5,2,0,0,0,0,0,0,No
6,2,0,0,0,0,0,0,No
6,3,0,0,0,0,0,0,No
8,4,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,Yes
9,1,0,0,0,0,0,0,Yes
16,1,0,0,0,0,0,1,No
7,1,0,0,0,0,0,0,No
11,2,0,0,0,0,0,0,No
12,2,0,0,0,0,0,0,No
30,6,0,0,0,0,0,1,No
9,2,0,0,0,0,0,0,No
19,2,22,11,1,1,0,1,No
8,1,0,0,0,0,0,1,No
11,2,0,0,0,0,0,0,No
9,2,0,0,0,0,0,0,No
76,8,60,31,1,1,0,1,Yes
33,5,8,5,0,1,0,1,No
22,5,0,0,0,0,0,0,No
51,9,0,0,0,0,0,1,Yes
27,6,8,5,0,1,0,1,No
41,7,0,0,0,0,0,1,No
17,2,0,0,0,0,0,0,No
70,10,8,7,1,1,0,1,No
3,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
28,2,0,0,0,0,0,0,Yes
12,2,0,0,0,0,0,1,No
21,2,16,5,1,1,0,0,No
14,2,0,0,0,0,0,0,No
25,5,0,0,0,0,0,1,Yes
3,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,Yes
3,1,0,0,0,0,0,0,No
15,4,0,0,0,0,0,0,Yes
3,1,0,0,0,0,0,0,No
28,2,0,0,0,0,0,0,No
12,2,0,0,0,0,0,1,No
40,7,0,0,0,0,0,2,No
35,5,0,0,0,0,0,0,No
37,4,0,0,0,0,0,0,Yes
28,5,2,1,1,1,0,0,Yes
3,1,0,0,0,0,0,0,No
10,1,10,10,1,1,0,0,Yes
56,10,27,17,1,1,0,2,No
46,6,26,20,1,1,0,0,Yes
6,1,2,1,1,1,0,0,No
5,1,0,0,0,0,0,0,No
19,2,13,10,1,1,0,1,No
5,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
12,2,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
25,2,0,0,0,0,0,1,No
4,1,0,0,0,0,0,0,No
23,2,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
7,5,0,0,0,0,0,0,No
17,3,0,0,0,0,0,0,Yes
56,7,6,6,1,1,0,0,Yes
38,3,0,0,0,0,0,1,No
7,2,0,0,0,0,0,1,No
12,1,13,12,1,1,0,0,No
6,1,13,12,1,1,0,0,No
4,1,0,0,0,0,0,0,Yes
4,1,0,0,0,0,0,0,No
57,8,19,19,1,1,0,3,Yes
7,2,0,0,0,0,0,1,No
37,4,1,1,1,1,0,2,Yes
7,2,0,0,0,0,0,1,No
18,3,0,0,0,0,0,1,No
33,4,0,0,0,0,0,2,No
12,2,0,0,0,0,0,1,No
3,1,0,0,0,0,0,0,No
12,3,11,10,1,1,0,0,No
3,1,0,0,0,0,0,0,No
12,1,12,12,1,1,0,0,Yes
65,11,0,0,0,0,0,2,Yes
78,15,0,0,0,0,0,1,Yes
77,10,2,1,1,1,0,1,Yes
11,5,0,0,0,0,0,0,No
5,1,0,0,0,0,0,1,No
51,9,6,5,1,1,0,1,Yes
5,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
5,1,9,9,1,1,0,0,No
3,1,9,9,1,1,0,0,No
40,8,0,0,0,0,0,1,No
9,3,0,0,0,0,0,0,No
7,3,0,0,0,0,0,0,No
6,3,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
20,3,0,0,0,0,0,0,No
6,2,0,0,0,0,0,0,No
6,2,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
15,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
14,3,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
8,1,0,0,0,0,0,0,No
22,5,0,0,0,0,0,2,No
3,1,0,0,0,0,0,0,No
8,1,0,0,0,0,0,0,No
22,5,0,0,0,0,0,2,No
3,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
12,2,6,3,1,1,0,1,No
9,4,0,0,0,0,0,1,No
3,1,0,0,0,0,0,0,No
27,9,0,0,0,0,0,0,No
3,1,20,17,0,1,0,0,No
6,3,42,19,0,1,0,0,No
4,1,28,5,0,1,0,0,No
3,1,11,5,0,1,0,0,Yes
8,2,202,16,0,1,0,0,No
11,8,6455,6451,0,1,0,0,No
4,1,6455,6451,0,1,0,0,No
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,No
17,14,6455,6451,0,1,0,0,No
4,1,6455,6451,0,1,0,0,No
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,No
4,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,Yes
1,1,6455,6451,0,1,0,0,Yes
1,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
7,4,6455,6451,0,1,0,0,Yes
14,4,6455,6451,0,1,0,0,Yes
21,5,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
4,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
4,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
9,2,6455,6451,0,1,0,0,No
11,2,6455,6451,0,1,0,0,No
5,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
3,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,1,Yes
6,3,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
9,2,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
14,5,6455,6451,0,1,0,0,Yes
41,9,6455,6451,0,1,0,1,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
11,3,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
4,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,Yes
1,1,6455,6451,0,1,0,0,Yes
2,1,6455,6451,0,1,0,0,Yes
5,3,6455,6451,0,1,0,0,Yes
11,3,6455,6451,0,1,0,0,Yes
17,4,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
4,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
4,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
9,2,6455,6451,0,1,0,0,No
11,2,6455,6451,0,1,0,0,No
5,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
3,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,1,Yes
6,3,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
9,2,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
11,4,6455,6451,0,1,0,0,Yes
32,7,6455,6451,0,1,0,1,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
4,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
2,1,6455,6451,0,1,0,0,Yes
6,2,6455,6451,0,1,0,0,Yes
11,2,6455,6451,0,1,0,0,Yes
17,3,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
4,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
4,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
9,2,6455,6451,0,1,0,0,No
11,2,6455,6451,0,1,0,0,No
5,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
3,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,1,Yes
6,3,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
13,3,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
14,5,6455,6451,0,1,0,0,Yes
34,7,6455,6451,0,1,0,1,Yes
3,1,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
7,2,6455,6451,0,1,0,0,Yes
4,1,6455,6451,0,1,0,0,Yes
10,3,6455,6451,0,1,0,0,Yes
7,2,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
4,1,6455,6451,0,1,0,0,Yes
4,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,Yes
1,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
1,1,6455,6451,0,1,0,0,Yes
1,1,6455,6451,0,1,0,0,Yes
1,1,6455,6451,0,1,0,0,Yes
1,1,6455,6451,0,1,0,0,Yes
1,1,6455,6451,0,1,0,0,Yes
1,1,6455,6451,0,1,0,0,Yes
1,1,6455,6451,0,1,0,0,Yes
1,1,6455,6451,0,1,0,0,Yes
1,1,6455,6451,0,1,0,0,Yes
10,1,6455,6451,0,1,0,0,Yes
25,17,6455,6451,0,1,0,0,Yes
41,12,6455,6451,0,1,0,0,Yes
62,13,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
4,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
4,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
9,2,6455,6451,0,1,0,0,No
11,2,6455,6451,0,1,0,0,No
5,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
3,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,1,Yes
6,3,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
13,3,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
44,15,6455,6451,0,1,0,0,Yes
114,25,6455,6451,0,1,0,1,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
7,2,6455,6451,0,1,0,0,Yes
10,3,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
4,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
11,3,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
11,3,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
11,3,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
11,3,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
11,3,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
11,3,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
4,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
5,3,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
13,3,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
4,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
4,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
9,2,6455,6451,0,1,0,0,No
11,2,6455,6451,0,1,0,0,No
5,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
3,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,1,Yes
6,3,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
9,2,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
8,3,6455,6451,0,1,0,0,Yes
33,7,6455,6451,0,1,0,1,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
11,3,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
4,1,6455,6451,0,1,0,0,No
8,5,6455,6451,0,1,0,0,No
4,1,6455,6451,0,1,0,0,No
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,Yes
1,1,6455,6451,0,1,0,0,Yes
1,1,6455,6451,0,1,0,0,Yes
1,1,6455,6451,1,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
4,2,6455,6451,0,1,0,0,Yes
17,5,6455,6451,0,1,0,0,Yes
25,6,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
4,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
4,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
9,2,6455,6451,0,1,0,0,No
11,2,6455,6451,0,1,0,0,No
5,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
3,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,1,Yes
6,3,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
9,2,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
17,6,6455,6451,0,1,0,0,Yes
46,10,6455,6451,0,1,0,1,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,1,1,0,0,Yes
5,1,6455,6451,1,1,0,0,Yes
5,1,6455,6451,1,1,0,0,Yes
4,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,Yes
1,1,6455,6451,1,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
11,3,6455,6451,0,1,0,0,Yes
17,4,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
4,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
4,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
9,2,6455,6451,0,1,0,0,No
11,2,6455,6451,0,1,0,0,No
5,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
3,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,1,Yes
6,3,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
9,2,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
11,4,6455,6451,0,1,0,0,Yes
38,8,6455,6451,0,1,0,1,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,1,1,0,0,Yes
5,1,6455,6451,1,1,0,0,Yes
5,1,6455,6451,1,1,0,0,Yes
4,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,Yes
1,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
6,4,6455,6451,0,1,0,0,Yes
11,3,6455,6451,0,1,0,0,Yes
17,4,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
4,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
4,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
9,2,6455,6451,0,1,0,0,No
11,2,6455,6451,0,1,0,0,No
5,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
3,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,1,Yes
6,3,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
9,2,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
11,4,6455,6451,0,1,0,0,Yes
37,8,6455,6451,0,1,0,1,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
11,3,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,Yes
4,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,Yes
2,1,6455,6451,0,1,0,0,Yes
4,2,6455,6451,0,1,0,0,Yes
8,2,6455,6451,0,1,0,0,Yes
13,3,6455,6451,0,1,0,0,Yes
5,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
4,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
4,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
9,2,6455,6451,0,1,0,0,No
11,2,6455,6451,0,1,0,0,No
5,1,6455,6451,0,1,0,0,No
7,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
3,1,6455,6451,0,1,0,0,No
1,1,6455,6451,0,1,0,0,No
5,1,6455,6451,0,1,0,0,Yes
3,1,6455,6451,0,1,0,0,Yes
