"Index","MethodName","MethodSignature","LOC","CyclomaticComplexity","Churn","LocAdded","fan-in","fan-out","NewcomerRisk","Auth","WeekendCommit","nSmell","isBuggy"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java::accept","(long)","4","1","125","125","0","0","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java::process","(long, ByteBuffer)","5","1","125","125","0","2","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java::getHandle","(long, byte[])","14","2","72","70","0","4","1.0","1","0","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java::getReadOnlyHandle","(long)","13","2","71","70","0","3","1.0","1","0","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java::start","()","4","1","183","183","0","1","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java::shutdown","()","12","1","188","188","0","3","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java::setMasterKey","(long, byte[])","4","1","183","183","0","1","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java::readMasterKey","(long)","4","1","183","183","0","1","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java::ledgerExists","(long)","4","1","183","183","0","1","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java::addEntry","(ByteBuffer)","21","1","183","183","0","4","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java::getEntry","(long, long)","16","3","187","185","0","4","1.0","2","0","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java::flush","()","25","3","225","203","0","3","1.0","2","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java::accept","(long)","6","1","183","183","0","0","1.0","1","0","0","Yes"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java::process","(long, ByteBuffer)","5","1","183","183","0","1","1.0","1","0","0","Yes"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java::accept","(long)","6","1","183","183","0","0","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java::process","(long, ByteBuffer)","5","1","183","183","0","1","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java::listJournalIds","(File, JournalIdFilter)","21","4","550","550","0","8","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java::setLastLogMark","(long, long)","4","1","550","550","1","0","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java::markLog","()","3","1","561","561","1","0","1.0","2","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java::rollLog","()","23","2","554","552","1","11","1.0","2","0","1","Yes"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java::readLog","()","30","4","561","559","0","6","1.0","2","0","2","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java::accept","(long)","8","2","552","551","1","2","1.0","2","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java::markLog","()","3","1","550","550","1","1","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java::rollLog","()","3","1","550","550","1","1","1.0","1","0","0","Yes"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java::gcJournals","()","19","5","556","554","0","10","1.0","2","0","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java::scanJournal","(long, long, JournalScanner)","43","7","550","550","0","11","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java::replay","(JournalScanner)","32","7","554","552","0","8","1.0","2","0","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java::accept","(long)","7","2","550","550","1","0","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java::logAddEntry","(ByteBuffer, WriteCallback, Object)","6","1","550","550","0","3","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java::run","()","79","10","560","558","0","21","1.0","2","0","1","Yes"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java::shutdown","()","12","2","0","0","0","3","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java::fullRead","(JournalChannel, ByteBuffer)","11","3","0","0","0","2","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java::setLastLogMark","(long, long)","4","1","550","550","1","0","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java::markLog","()","3","1","561","561","1","0","1.0","2","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java::rollLog","()","23","2","554","552","1","11","1.0","2","0","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java::readLog","()","30","4","561","559","0","6","1.0","2","0","2","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java::accept","(long)","8","2","552","551","1","2","1.0","2","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java::getBufferedChannel","()","6","2","157","157","0","0","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java::preAllocIfNeeded","()","7","2","157","157","0","4","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java::read","(ByteBuffer)","4","1","157","157","0","1","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java::close","()","3","1","159","158","1","1","1.0","1","0","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java::putIntoTable","(HashMap<Long,HashMap<Long,LedgerEntryPage>>, LedgerEntryPage)","8","2","712","712","0","4","1.0","1","0","3","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java::getFromTable","(HashMap<Long,HashMap<Long,LedgerEntryPage>>, Long, Long)","8","2","712","712","0","1","1.0","1","0","3","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java::getLedgerEntryPage","(Long, Long, boolean)","13","4","746","746","0","3","1.0","2","1","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java::grabLedgerEntryPage","(long, long)","22","1","752","749","2","4","1.0","2","1","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java::putEntryOffset","(long, long, long)","16","3","719","713","0","4","1.0","2","1","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java::getEntryOffset","(long, long)","18","3","720","713","0","4","1.0","2","1","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java::getLedgerName","(long)","12","1","712","712","1","3","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java::pickDirs","(File[])","3","1","712","712","0","1","1.0","1","0","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java::getFileInfo","(Long, byte[])","30","6","712","712","0","11","1.0","1","0","0","Yes"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java::updatePage","(LedgerEntryPage)","19","4","712","712","0","8","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java::flushLedger","(boolean)","35","6","718","715","1","11","1.0","2","0","0","Yes"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java::flushLedger","(long)","78","15","718","714","1","20","1.0","1","0","5","Yes"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java::compare","(LedgerEntryPage, LedgerEntryPage)","4","1","712","712","0","1","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java::writeBuffers","(Long, List<LedgerEntryPage>, FileInfo, int, int)","30","8","714","713","0","9","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java::grabCleanPage","(long, long)","71","13","830","786","1","20","1.0","2","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java::getLastEntry","(long)","58","11","712","712","0","16","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java::getActiveLedgers","()","24","5","732","729","0","9","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java::deleteLedger","(long)","47","5","752","745","0","10","1.0","3","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java::findIndexFile","(long)","10","2","731","730","4","2","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java::readMasterKey","(long)","19","3","721","720","0","6","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java::evictFileInfoIfNecessary","()","8","2","712","712","2","5","1.0","1","0","0","Yes"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java::setMasterKey","(long, byte[])","11","2","712","712","0","2","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java::ledgerExists","(long)","13","3","0","0","0","2","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java::close","()","9","2","0","0","0","3","0.0","0","0","0","Yes"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java::create","(byte[], long, LedgerStorage)","7","1","26","12","0","1","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java::createReadOnly","(long, LedgerStorage)","8","2","52","28","0","1","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java::checkAccess","(byte[])","6","2","113","113","0","2","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java::setFenced","()","4","1","113","113","0","0","1.0","1","0","0","Yes"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java::addEntry","(ByteBuffer)","11","2","126","114","0","3","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java::readEntry","(long)","4","1","127","114","0","1","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java::setFenced","()","5","1","53","53","0","0","1.0","1","0","0","Yes"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java::addEntry","(ByteBuffer)","5","1","53","53","0","0","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java::checkAccess","(byte[])","5","1","53","53","0","0","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java::usePage","()","3","1","0","0","0","0","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java::pin","()","3","1","0","0","0","0","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java::unpin","()","3","1","0","0","0","0","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java::releasePage","()","6","2","0","0","0","0","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java::checkPage","()","5","2","8","6","5","0","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java::setOffset","(long, int)","6","1","0","0","0","2","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java::getOffset","(int)","4","1","0","0","1","2","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java::zeroPage","()","6","1","0","0","0","4","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java::readPage","(FileInfo)","10","3","0","0","0","7","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java::getPageToWrite","()","5","1","0","0","0","2","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java::setFirstEntry","(long)","6","2","0","0","0","0","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java::inUse","()","3","1","0","0","0","0","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java::getLastEntry","()","8","3","0","0","0","1","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java::force","(boolean)","5","1","0","0","0","0","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java::lock","(long, long, boolean)","6","1","0","0","0","0","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java::map","(MapMode, long, long)","6","1","0","0","0","0","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java::position","()","5","1","0","0","0","0","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java::position","(long)","5","1","0","0","0","0","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java::read","(ByteBuffer)","5","1","0","0","0","0","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java::read","(ByteBuffer, long)","5","1","0","0","0","0","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java::read","(ByteBuffer[], int, int)","6","1","0","0","0","0","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java::size","()","5","1","0","0","0","0","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java::transferFrom","(ReadableByteChannel, long, long)","6","1","0","0","0","0","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java::transferTo","(long, long, WritableByteChannel)","6","1","0","0","0","0","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java::truncate","(long)","5","1","0","0","0","0","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java::tryLock","(long, long, boolean)","6","1","0","0","0","0","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java::write","(ByteBuffer)","5","1","0","0","0","0","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java::write","(ByteBuffer, long)","5","1","0","0","0","0","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java::write","(ByteBuffer[], int, int)","6","1","0","0","0","0","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java::implCloseChannel","()","5","1","0","0","0","0","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java::create","(int)","42","20","2","2","0","0","0.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java::getMessage","(int)","44","21","2","2","0","0","0.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java::process","(WatchedEvent)","9","1","56","34","0","4","1.0","2","0","1","Yes"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java::asyncCreateLedger","(int, int, DigestType, byte[], CreateCallback, Object)","5","1","33","6","0","1","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java::createLedger","(DigestType, byte[])","4","1","17","11","0","1","0.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java::createLedger","(int, int, DigestType, byte[])","22","2","0","0","0","7","0.0","0","0","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java::asyncOpenLedger","(long, DigestType, byte[], OpenCallback, Object)","4","1","27","3","0","1","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java::asyncOpenLedgerNoRecovery","(long, DigestType, byte[], OpenCallback, Object)","4","1","27","3","0","1","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java::openLedger","(long, DigestType, byte[])","19","2","13","10","0","6","0.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java::openLedgerNoRecovery","(long, DigestType, byte[])","20","2","0","0","0","6","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java::asyncDeleteLedger","(long, DeleteCallback, Object)","3","1","27","3","0","1","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java::deleteLedger","(long)","15","3","11","9","0","8","0.0","1","0","1","Yes"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java::close","()","12","3","11","9","0","4","1.0","1","0","0","Yes"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java::createComplete","(int, LedgerHandle, Object)","6","1","5","4","0","3","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java::openComplete","(int, LedgerHandle, Object)","9","1","0","0","0","4","0.0","0","0","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java::deleteComplete","(int, Object)","5","1","0","0","0","2","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java::createComplete","(int, LedgerHandle, Object)","6","1","5","4","0","3","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java::openComplete","(int, LedgerHandle, Object)","9","1","0","0","0","4","0.0","0","0","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java::deleteComplete","(int, Object)","5","1","0","0","0","2","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::process","(WatchedEvent)","7","2","6","5","0","5","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::close","()","4","1","0","0","0","1","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::getLedgerDigestType","(long)","3","1","0","0","0","0","0.0","0","0","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::getLedgerPasswd","(long)","3","1","0","0","0","0","0.0","0","0","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::recoverBookieData","(InetSocketAddress, InetSocketAddress)","27","3","0","0","0","5","0.0","0","0","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::recoverComplete","(int, Object)","10","1","0","0","0","2","0.0","0","0","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::asyncRecoverBookieData","(InetSocketAddress, InetSocketAddress, RecoverCallback, Object)","15","2","0","0","0","7","0.0","0","0","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::processResult","(int, String, Object)","9","2","0","0","0","6","0.0","0","0","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::getAvailableBookies","(InetSocketAddress, InetSocketAddress, RecoverCallback, Object)","32","4","2","1","0","10","0.0","1","0","2","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::processResult","(int, String, Object, List<String>)","20","3","2","1","0","9","0.0","1","0","2","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::getActiveLedgers","(InetSocketAddress, InetSocketAddress, RecoverCallback, Object, List<InetSocketAddress>)","27","1","0","0","0","4","0.0","0","0","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::processResult","(int, String, Object)","4","1","0","0","0","1","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::process","(Long, AsyncCallback.VoidCallback)","4","1","0","0","0","1","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::getNewBookie","(List<InetSocketAddress>, List<InetSocketAddress>)","11","2","0","0","0","5","0.0","0","0","2","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::recoverLedger","(InetSocketAddress, long, AsyncCallback.VoidCallback, List<InetSocketAddress>)","139","12","44","41","0","31","1.0","1","1","7","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::openComplete","(int, LedgerHandle, Object)","123","11","40","39","0","28","1.0","1","1","7","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::openComplete","(int, LedgerHandle, Object)","10","2","33","33","0","5","1.0","1","1","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::recoverLedgerFragment","(InetSocketAddress, LedgerHandle, Long, Long, SingleFragmentCallback, InetSocketAddress)","53","7","6","6","0","12","1.0","1","1","2","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::recoverLedgerFragmentEntry","(Long, LedgerHandle, AsyncCallback.VoidCallback, InetSocketAddress)","48","4","4","2","0","17","1.0","2","1","2","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::readComplete","(int, LedgerHandle, Enumeration<LedgerEntry>, Object)","37","4","2","1","0","16","0.0","1","0","2","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::writeComplete","(int, long, long, InetSocketAddress, Object)","18","3","0","0","0","6","0.0","0","0","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::processResult","(int, String, Object)","10","2","4","4","0","6","1.0","1","1","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::writeLedgerConfig","()","13","1","20","16","0","7","1.0","1","1","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::processResult","(int, String, Object, Stat)","37","4","16","15","0","12","1.0","1","1","4","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::operationComplete","(int, LedgerMetadata)","11","2","15","14","0","6","1.0","1","1","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::processResult","(int, String, Object)","4","1","0","0","0","1","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::processResult","(int, String, Object)","10","2","4","4","0","6","1.0","1","1","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::writeLedgerConfig","()","13","1","20","16","0","7","1.0","1","1","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::processResult","(int, String, Object, Stat)","37","4","16","15","0","12","1.0","1","1","4","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::operationComplete","(int, LedgerMetadata)","11","2","15","14","0","6","1.0","1","1","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::processResult","(int, String, Object, Stat)","37","4","16","15","0","12","1.0","1","1","4","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java::operationComplete","(int, LedgerMetadata)","11","2","15","14","0","6","1.0","1","1","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java::safeRun","()","4","1","0","0","0","1","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java::halt","()","3","1","0","0","0","1","0.0","0","0","0","Yes"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java::readBookies","()","3","1","0","0","0","1","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java::readBookies","(ChildrenCallback)","3","1","2","1","0","2","1.0","1","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java::process","(WatchedEvent)","4","1","0","0","0","1","0.0","0","0","0","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java::processResult","(int, String, Object, List<String>)","34","3","27","17","0","9","1.0","1","1","3","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java::readBookiesBlocking","()","19","2","0","0","0","8","0.0","0","0","1","No"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java::processResult","(int, String, Object, List<String>)","9","1","0","0","0","3","0.0","0","0","0","No"
