Index,MethodName,LOC,CyclomaticComplexity,Churn,LocAdded,NewcomerRisk,Auth,WeekendCommitRatio, nSmell, isBuggy
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom",11,4,6412,6411,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom",32,7,6412,6411,1.0,2,0.0,1,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasRegion",3,1,6412,6411,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setRegion",8,2,6412,6411,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearRegion",5,1,6412,6411,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasSeqId",3,1,6412,6411,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setSeqId",5,1,6412,6411,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearSeqId",5,1,6412,6411,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::create",5,1,6412,6411,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetResult",3,1,6412,6411,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clear",8,2,6412,6411,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clone",3,1,6412,6411,1.0,2,0.0,1,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::build",6,3,6412,6411,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildParsed",8,2,6412,6411,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildPartial",9,2,6412,6411,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom",8,2,6412,6411,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom",11,4,6412,6411,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom",32,7,6412,6411,1.0,2,0.0,1,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasRegion",3,1,6412,6411,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setRegion",8,2,6412,6411,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearRegion",5,1,6412,6411,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasSeqId",3,1,6412,6411,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setSeqId",5,1,6412,6411,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearSeqId",5,1,6412,6411,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetFieldAccessorTable",4,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasLocalComponent",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getRemoteComponents",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::initFields",2,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::isInitialized",6,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::writeTo",11,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getSerializedSize",17,3,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",7,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",4,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",7,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",4,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",7,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseDelimitedFrom",9,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseDelimitedFrom",11,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",7,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilder",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilderForType",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilder",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::toBuilder",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::create",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetResult",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clear",8,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clone",3,1,7831,7829,1.0,2,0.0,1,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::build",6,3,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildParsed",8,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildPartial",13,3,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom",8,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom",14,5,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom",34,7,7831,7829,1.0,2,0.0,1,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasLocalComponent",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setLocalComponent",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearLocalComponent",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getRemoteComponents",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setRemoteComponents",7,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setRemoteComponents",4,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::addRemoteComponents",10,3,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::addRemoteComponents",7,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::addAllRemoteComponents",8,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearRemoteComponents",4,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::create",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetResult",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clear",8,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clone",3,1,7831,7829,1.0,2,0.0,1,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::build",6,3,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildParsed",8,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildPartial",13,3,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom",8,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom",14,5,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom",34,7,7831,7829,1.0,2,0.0,1,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasLocalComponent",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setLocalComponent",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearLocalComponent",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getRemoteComponents",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setRemoteComponents",7,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setRemoteComponents",4,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::addRemoteComponents",10,3,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::addRemoteComponents",7,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::addAllRemoteComponents",8,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearRemoteComponents",4,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetFieldAccessorTable",4,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasProtocolVersion",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasType",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getTriedServers",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasTxnId",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasShouldClaim",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasTopic",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasPublishRequest",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasSubscribeRequest",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasConsumeRequest",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasUnsubscribeRequest",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasStopDeliveryRequest",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasStartDeliveryRequest",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::initFields",10,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::isInitialized",25,17,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::writeTo",41,12,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getSerializedSize",62,13,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",7,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",4,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",7,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",4,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",7,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseDelimitedFrom",9,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseDelimitedFrom",11,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",7,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilder",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilderForType",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilder",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::toBuilder",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::create",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetResult",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clear",8,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clone",3,1,7831,7829,1.0,2,0.0,1,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::build",6,3,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildParsed",8,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildPartial",13,3,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom",8,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom",44,15,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom",114,25,7831,7829,1.0,2,0.0,1,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasProtocolVersion",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setProtocolVersion",8,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearProtocolVersion",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasType",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setType",8,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearType",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getTriedServers",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setTriedServers",7,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::addTriedServers",10,3,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::addAllTriedServers",8,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearTriedServers",4,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasTxnId",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setTxnId",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearTxnId",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasShouldClaim",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setShouldClaim",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearShouldClaim",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasTopic",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setTopic",8,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearTopic",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasPublishRequest",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setPublishRequest",8,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setPublishRequest",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergePublishRequest",11,3,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearPublishRequest",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasSubscribeRequest",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setSubscribeRequest",8,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setSubscribeRequest",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeSubscribeRequest",11,3,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearSubscribeRequest",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasConsumeRequest",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setConsumeRequest",8,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setConsumeRequest",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeConsumeRequest",11,3,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearConsumeRequest",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasUnsubscribeRequest",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setUnsubscribeRequest",8,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setUnsubscribeRequest",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeUnsubscribeRequest",11,3,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearUnsubscribeRequest",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasStopDeliveryRequest",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setStopDeliveryRequest",8,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setStopDeliveryRequest",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeStopDeliveryRequest",11,3,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearStopDeliveryRequest",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasStartDeliveryRequest",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setStartDeliveryRequest",8,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setStartDeliveryRequest",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeStartDeliveryRequest",11,3,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearStartDeliveryRequest",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::create",5,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetResult",3,1,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clear",8,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clone",3,1,7831,7829,1.0,2,0.0,1,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::build",6,3,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildParsed",8,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildPartial",13,3,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom",8,2,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom",44,15,7831,7829,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom",114,25,7831,7829,1.0,2,0.0,1,No
