"Index","MethodName","MethodSignature","LOC","CyclomaticComplexity","Churn","LocAdded","fan-in","fan-out","NewcomerRisk","Auth","WeekendCommit","nSmell","isBuggy"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java::loadFields","(BitSet, FetchConfiguration, int, Object, boolean)","47","9","8702","5862","0","14","1.0","2","1","1","Yes"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java::loadField","(int, int, boolean, boolean)","49","15","8859","5953","2","14","1.0","3","1","0","Yes"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java::provideField","(PersistenceCapable, FieldManager, int)","5","1","8698","5867","0","1","1.0","2","0","1","Yes"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java::replaceField","(PersistenceCapable, FieldManager, int)","5","1","8688","5857","0","1","1.0","1","0","1","Yes"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java::setLoaded","(int, boolean)","18","5","8688","5857","12","4","1.0","1","0","0","Yes"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java::postLoad","(int, FetchConfiguration)","36","16","5957","3081","0","14","1.0","3","1","2","Yes"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java::postLoad","(String, FetchConfiguration)","15","6","5898","3048","0","7","1.0","3","1","0","Yes"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java::syncVersion","(Object)","3","1","5860","3028","0","2","1.0","2","0","0","Yes"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java::setCheckVersion","(boolean)","6","2","5857","3026","0","0","1.0","1","0","0","Yes"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java::setUpdateVersion","(boolean)","6","2","5857","3026","0","0","1.0","1","0","0","Yes"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java::translate","(RuntimeException)","5","2","5860","3027","0","2","1.0","1","0","0","Yes"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java::lock","()","5","1","5857","3026","46","1","1.0","1","0","0","Yes"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java::unlock","()","6","1","5860","3027","46","1","1.0","1","0","0","Yes"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TCleanState.java::initialize","(StateManagerImpl)","9","1","171","116","0","4","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TCleanState.java::persist","(StateManagerImpl)","3","2","171","116","0","2","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TCleanState.java::delete","(StateManagerImpl)","3","1","171","116","0","1","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TCleanState.java::nontransactional","(StateManagerImpl)","3","1","171","116","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TCleanState.java::beforeWrite","(StateManagerImpl, int, boolean)","3","1","171","116","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TCleanState.java::beforeOptimisticWrite","(StateManagerImpl, int, boolean)","4","1","171","116","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TDirtyState.java::initialize","(StateManagerImpl)","5","1","206","139","0","3","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TDirtyState.java::commit","(StateManagerImpl)","3","1","206","139","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TDirtyState.java::commitRetain","(StateManagerImpl)","3","1","206","139","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TDirtyState.java::rollback","(StateManagerImpl)","3","1","206","139","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TDirtyState.java::rollbackRestore","(StateManagerImpl)","4","1","206","139","0","1","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TDirtyState.java::persist","(StateManagerImpl)","3","2","206","139","0","2","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TDirtyState.java::delete","(StateManagerImpl)","3","1","206","139","0","1","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TDirtyState.java::nontransactional","(StateManagerImpl)","3","1","206","139","0","1","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TLoadedState.java::initialize","(StateManagerImpl)","3","1","104","71","0","1","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TLoadedState.java::release","(StateManagerImpl)","3","1","71","38","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TimeSeededSeq.java::setType","(int)","2","1","182","123","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TimeSeededSeq.java::next","(StoreContext, ClassMetaData)","4","1","182","123","0","1","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TimeSeededSeq.java::current","(StoreContext, ClassMetaData)","3","1","182","123","0","1","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TimeSeededSeq.java::allocate","(int, StoreContext, ClassMetaData)","2","1","182","123","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TimeSeededSeq.java::close","()","2","1","123","64","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java::fetchBooleanField","(int)","3","1","398","267","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java::fetchByteField","(int)","3","1","398","267","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java::fetchCharField","(int)","3","1","398","267","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java::fetchDoubleField","(int)","3","1","398","267","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java::fetchFloatField","(int)","3","1","398","267","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java::fetchIntField","(int)","3","1","398","267","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java::fetchLongField","(int)","3","1","398","267","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java::fetchObjectField","(int)","6","1","398","267","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java::fetchShortField","(int)","3","1","398","267","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java::fetchStringField","(int)","3","1","398","267","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java::storeBooleanField","(int, boolean)","4","2","398","267","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java::storeByteField","(int, byte)","4","1","398","267","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java::storeCharField","(int, char)","4","1","398","267","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java::storeDoubleField","(int, double)","4","1","398","267","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java::storeFloatField","(int, float)","4","1","398","267","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java::storeIntField","(int, int)","4","1","398","267","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java::storeLongField","(int, long)","4","1","398","267","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java::storeObjectField","(int, Object)","4","1","398","267","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java::storeShortField","(int, short)","4","1","398","267","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java::storeStringField","(int, String)","4","1","398","267","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java::clear","()","6","1","398","267","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransientState.java::initialize","(StateManagerImpl)","7","1","101","69","0","6","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDHexSeq.java::setType","(int)","2","1","179","121","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDHexSeq.java::next","(StoreContext, ClassMetaData)","4","1","179","121","0","1","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDHexSeq.java::current","(StoreContext, ClassMetaData)","3","1","179","121","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDHexSeq.java::allocate","(int, StoreContext, ClassMetaData)","2","1","179","121","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDHexSeq.java::close","()","2","1","121","63","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDStringSeq.java::setType","(int)","2","1","179","121","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDStringSeq.java::next","(StoreContext, ClassMetaData)","4","1","179","121","0","1","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDStringSeq.java::current","(StoreContext, ClassMetaData)","3","1","179","121","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDStringSeq.java::allocate","(int, StoreContext, ClassMetaData)","2","1","179","121","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDStringSeq.java::close","()","2","1","121","63","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionAttachStrategy.java::getDetachedObjectId","(AttachManager, Object)","8","1","955","644","0","7","1.0","2","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionAttachStrategy.java::provideField","(Object, StateManagerImpl, int)","4","1","953","643","0","1","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionAttachStrategy.java::attach","(AttachManager, Object, ClassMetaData, PersistenceCapable, OpenJPAStateManager, ValueMetaData)","87","22","962","646","0","27","1.0","3","1","4","Yes"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionAttachStrategy.java::compareVersion","(StateManagerImpl, PersistenceCapable)","23","5","953","643","0","7","1.0","1","0","1","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionAttachStrategy.java::attachFieldsInPlace","(AttachManager, StateManagerImpl)","44","13","953","643","0","11","1.0","1","0","1","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionAttachStrategy.java::attachInPlace","(AttachManager, StateManagerImpl, ValueMetaData, Object)","15","5","953","643","0","6","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionAttachStrategy.java::attachInPlace","(AttachManager, StateManagerImpl, FieldMetaData, Object[])","9","3","953","643","0","2","1.0","1","0","1","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionAttachStrategy.java::attachInPlace","(AttachManager, StateManagerImpl, FieldMetaData, Collection)","28","9","953","643","0","12","1.0","1","0","2","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionAttachStrategy.java::attachInPlace","(AttachManager, StateManagerImpl, FieldMetaData, Map)","40","15","955","644","0","16","1.0","1","0","3","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionLockManager.java::getLockLevel","(OpenJPAStateManager)","6","3","404","272","0","3","1.0","1","0","1","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionLockManager.java::setLockLevel","(OpenJPAStateManager, int)","3","1","404","272","0","2","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionLockManager.java::release","(OpenJPAStateManager)","3","1","404","272","0","1","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionLockManager.java::lock","(OpenJPAStateManager, int, int, Object)","20","6","407","273","0","6","1.0","1","0","1","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionLockManager.java::lockInternal","(OpenJPAStateManager, int, long, Object)","7","5","404","272","0","3","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Abs.java::getType","(Class)","11","7","190","129","0","2","1.0","2","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Abs.java::operate","(Object, Class)","18","7","189","129","0","7","1.0","2","0","3","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java::parseException","(int, String, Object[], Exception)","20","5","1384","934","0","4","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java::addAccessPath","(ClassMetaData)","4","1","1378","931","0","1","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java::isBound","(Value)","3","2","1378","931","0","1","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java::bind","(Value)","5","2","1378","931","0","1","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java::getVariable","(String, boolean)","29","6","1378","931","0","9","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java::assertUnboundVariablesValid","()","16","6","1378","931","0","10","1.0","1","0","1","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java::isSeenVariable","(String)","3","2","1378","931","0","1","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java::getMetaData","(Class, boolean)","3","1","1378","931","0","2","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java::getMetaData","(Class, boolean, ClassLoader)","5","1","1380","932","0","3","1.0","2","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java::traversePath","(Path, String)","3","1","1378","931","0","1","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java::traversePath","(Path, String, boolean, boolean)","31","8","1378","931","0","13","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java::traverseStaticField","(Class, String)","8","1","1381","932","0","2","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java::setImplicitTypes","(Value, Value, Class)","27","12","1378","931","0","10","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java::convertTypes","(Value, Value)","45","17","1386","935","0","9","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java::convertTypesQuotedNumbers","(Value, Value)","38","15","1378","931","0","9","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java::isNumeric","(Class)","5","3","1378","931","0","2","1.0","1","0","1","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java::setImplicitContainsTypes","(Value, Value, int)","30","10","1378","931","0","9","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java::setImplicitType","(Value, Class)","5","2","931","484","0","2","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionVisitor.java::enter","(Expression)","2","1","24","24","0","0","1.0","1","1","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionVisitor.java::exit","(Expression)","2","1","24","24","0","0","1.0","1","1","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionVisitor.java::enter","(Value)","2","1","24","24","0","0","1.0","1","1","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionVisitor.java::exit","(Value)","2","1","24","24","0","0","1.0","1","1","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Add.java::operate","(Object, Class, Object, Class)","3","1","72","38","0","1","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Aggregate.java::setImplicitType","(Class)","2","1","259","175","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Aggregate.java::eval","(Object, Object, StoreContext, Object[])","12","3","259","175","0","4","1.0","1","0","2","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Aggregate.java::eval","(Collection, Object, StoreContext, Object[])","9","2","259","175","0","4","1.0","1","0","1","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Aggregate.java::getArgTypes","()","7","3","266","182","1","2","1.0","2","1","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Aggregate.java::acceptVisit","(ExpressionVisitor)","6","2","182","98","0","3","1.0","2","1","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AggregateVal.java::setImplicitType","(Class)","2","1","252","170","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AggregateVal.java::eval","(Object, Object, StoreContext, Object[])","12","3","252","170","0","4","1.0","1","0","2","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AggregateVal.java::eval","(Collection, Object, StoreContext, Object[])","5","1","252","170","0","4","1.0","1","0","1","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AggregateVal.java::acceptVisit","(ExpressionVisitor)","5","1","178","95","0","3","1.0","2","1","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/All.java::getType","(Class)","11","7","154","105","0","1","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/All.java::operate","(Object, Class)","3","1","105","56","0","1","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AndExpression.java::eval","(Object, Object, StoreContext, Object[])","5","2","175","118","0","1","1.0","1","0","1","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AndExpression.java::eval","(Collection, StoreContext, Object[])","5","2","182","125","0","1","1.0","2","1","1","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AndExpression.java::acceptVisit","(ExpressionVisitor)","6","1","125","68","0","3","1.0","2","1","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Any.java::getType","(Class)","11","7","151","103","0","1","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Any.java::operate","(Object, Class)","3","1","103","55","0","1","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Args.java::getTypes","()","6","2","238","161","0","3","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Args.java::setImplicitType","(Class)","2","1","238","161","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Args.java::eval","(Object, Object, StoreContext, Object[])","7","2","245","168","0","3","1.0","2","1","1","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Args.java::acceptVisit","(ExpressionVisitor)","6","2","245","168","0","5","1.0","2","1","1","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Avg.java::getType","(Class)","3","1","174","118","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Avg.java::operate","(Collection, Class)","19","5","174","118","0","8","1.0","1","0","1","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindKeyVariableExpression.java::getCollection","(Object)","4","2","124","84","0","1","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindValueVariableExpression.java::getCollection","(Object)","4","2","124","84","0","1","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindVariableAndExpression.java::eval","(Object, Object, StoreContext, Object[])","26","6","214","145","0","10","1.0","1","0","2","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindVariableAndExpression.java::eval","(Collection, StoreContext, Object[])","7","3","214","145","0","4","1.0","1","0","1","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindVariableExpression.java::getVariableValues","(Object, Object, StoreContext, Object[])","5","1","241","162","0","2","1.0","1","0","1","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindVariableExpression.java::getCollection","(Object)","3","1","241","162","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindVariableExpression.java::eval","(Object, Object, StoreContext, Object[])","8","3","241","162","0","2","1.0","1","0","1","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindVariableExpression.java::eval","(Collection, StoreContext, Object[])","7","3","248","169","0","4","1.0","2","1","1","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindVariableExpression.java::acceptVisit","(ExpressionVisitor)","6","1","169","90","0","3","1.0","2","1","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BoundVariable.java::setValue","(Object)","6","3","250","168","0","2","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BoundVariable.java::castTo","(Class)","7","3","250","168","0","2","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BoundVariable.java::eval","(Object, Object, StoreContext, Object[])","4","1","250","168","0","0","1.0","1","0","1","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CandidatePath.java::get","(FieldMetaData, boolean)","5","2","490","328","0","1","1.0","2","1","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CandidatePath.java::getType","()","10","3","486","328","0","3","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CandidatePath.java::getCandidateType","()","6","2","486","328","1","2","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CandidatePath.java::setImplicitType","(Class)","2","1","490","328","0","0","1.0","2","1","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CandidatePath.java::last","()","13","4","486","328","0","4","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CandidatePath.java::castTo","(Class)","5","2","486","328","0","1","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CandidatePath.java::eval","(Object, Object, StoreContext, Object[])","52","10","489","329","0","12","1.0","1","0","4","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Cast.java::setImplicitType","(Class)","2","1","215","145","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Cast.java::eval","(Object, Object, StoreContext, Object[])","4","1","215","145","0","2","1.0","1","0","1","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Cast.java::eval","(Collection, Object, StoreContext, Object[])","11","4","221","151","0","8","1.0","2","1","2","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Cast.java::acceptVisit","(ExpressionVisitor)","5","1","221","151","0","3","1.0","2","1","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CompareExpression.java::eval","(Object, Object, StoreContext, Object[])","11","3","211","143","0","5","1.0","1","0","1","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CompareExpression.java::eval","(Collection, StoreContext, Object[])","16","7","211","143","0","8","1.0","1","0","1","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CompareExpression.java::acceptVisit","(ExpressionVisitor)","6","1","7","7","0","3","1.0","1","1","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Concat.java::setImplicitType","(Class)","2","1","199","135","0","0","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Concat.java::eval","(Object, Object, StoreContext, Object[])","14","3","207","142","0","3","1.0","2","1","1","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Concat.java::acceptVisit","(ExpressionVisitor)","6","1","206","142","0","3","1.0","2","1","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsExpression.java::eval","(Object, Object, StoreContext, Object[])","7","3","212","143","0","4","1.0","1","0","1","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsExpression.java::eval","(Collection, StoreContext, Object[])","14","7","212","143","0","6","1.0","1","0","1","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsExpression.java::getCollection","(Object)","3","1","150","81","0","0","1.0","2","1","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsExpression.java::acceptVisit","(ExpressionVisitor)","6","1","150","81","0","3","1.0","2","1","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsKeyExpression.java::getCollection","(Object)","3","2","121","82","0","1","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsValueExpression.java::getCollection","(Object)","3","2","121","82","0","1","1.0","1","0","0","No"
"1","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Count.java::getType","(Class)","3","1","139","94","0","0","1.0","1","0","0","No"
